param1,param2,param3,output1,output2
0.05,0.025,0.035,1173.0,1810.0
0.05,0.025,0.035,259.0,1742.0
0.05,0.025,0.035,595.0,1516.0
0.05,0.025,0.035,609.0,1732.0
0.05,0.025,0.035,572.0,1128.0
0.05,0.025,0.035,1001.0,1621.0
0.05,0.025,0.035,207.0,1921.0
0.05,0.025,0.035,647.0,1258.0
0.05,0.025,0.035,769.0,1466.0
0.05,0.025,0.035,574.0,1581.0
0.05,0.025,0.035,1020.0,1369.0
0.05,0.025,0.035,1502.0,1761.0
0.05,0.025,0.035,1414.0,2011.0
0.05,0.025,0.035,816.0,1553.0
0.05,0.025,0.035,1260.0,1760.0
0.05,0.025,0.035,420.0,1701.0
0.05,0.025,0.035,174.0,1602.0
0.05,0.025,0.035,175.0,1219.0
0.05,0.025,0.035,693.0,1831.0
0.05,0.025,0.035,783.0,1595.0
0.05,0.025,0.035,1181.0,1639.0
0.05,0.025,0.035,526.0,1352.0
0.05,0.025,0.035,282.0,1312.0
0.05,0.025,0.035,965.0,1732.0
0.05,0.025,0.035,13.0,1825.0
0.05,0.025,0.035,96.0,1375.0
0.05,0.025,0.035,192.0,1595.0
0.05,0.025,0.035,598.0,1377.0
0.05,0.025,0.035,1093.0,1871.0
0.05,0.025,0.035,571.0,1576.0
0.05,0.025,0.04,724.0,1685.0
0.05,0.025,0.04,483.0,1506.0
0.05,0.025,0.04,1291.0,1687.0
0.05,0.025,0.04,241.0,1617.0
0.05,0.025,0.04,1697.0,1900.0
0.05,0.025,0.04,1070.0,1784.0
0.05,0.025,0.04,1618.0,1848.0
0.05,0.025,0.04,924.0,1440.0
0.05,0.025,0.04,717.0,1449.0
0.05,0.025,0.04,1689.0,1802.0
0.05,0.025,0.04,840.0,1601.0
0.05,0.025,0.04,1089.0,1721.0
0.05,0.025,0.04,982.0,1772.0
0.05,0.025,0.04,868.0,1711.0
0.05,0.025,0.04,1853.0,1927.0
0.05,0.025,0.04,527.0,1507.0
0.05,0.025,0.04,1249.0,1813.0
0.05,0.025,0.04,605.0,1632.0
0.05,0.025,0.04,1215.0,1527.0
0.05,0.025,0.04,1025.0,1673.0
0.05,0.025,0.04,904.0,1736.0
0.05,0.025,0.04,1506.0,1823.0
0.05,0.025,0.04,511.0,1447.0
0.05,0.025,0.04,482.0,1520.0
0.05,0.025,0.04,1374.0,1774.0
0.05,0.025,0.04,493.0,1648.0
0.05,0.025,0.04,17.0,1428.0
0.05,0.025,0.04,738.0,1803.0
0.05,0.025,0.04,1140.0,1551.0
0.05,0.025,0.04,1048.0,1617.0
0.05,0.025,0.045,2444.0,1861.0
0.05,0.025,0.045,2908.0,2024.0
0.05,0.025,0.045,360.0,1522.0
0.05,0.025,0.045,1207.0,1758.0
0.05,0.025,0.045,1908.0,1882.0
0.05,0.025,0.045,1424.0,1694.0
0.05,0.025,0.045,642.0,1495.0
0.05,0.025,0.045,258.0,1392.0
0.05,0.025,0.045,993.0,1635.0
0.05,0.025,0.045,581.0,1968.0
0.05,0.025,0.045,267.0,1715.0
0.05,0.025,0.045,3154.0,1902.0
0.05,0.025,0.045,1117.0,1770.0
0.05,0.025,0.045,3695.0,1835.0
0.05,0.025,0.045,836.0,1783.0
0.05,0.025,0.045,2252.0,1837.0
0.05,0.025,0.045,1366.0,1784.0
0.05,0.025,0.045,2291.0,1845.0
0.05,0.025,0.045,1156.0,1764.0
0.05,0.025,0.045,1521.0,1665.0
0.05,0.025,0.045,2752.0,1928.0
0.05,0.025,0.045,1012.0,1421.0
0.05,0.025,0.045,739.0,1721.0
0.05,0.025,0.045,913.0,1563.0
0.05,0.025,0.045,3082.0,1819.0
0.05,0.025,0.045,1426.0,1705.0
0.05,0.025,0.045,1380.0,1283.0
0.05,0.025,0.045,576.0,1864.0
0.05,0.025,0.045,1961.0,1893.0
0.05,0.025,0.045,2684.0,2007.0
0.05,0.025,0.05,1305.0,1766.0
0.05,0.025,0.05,1223.0,1702.0
0.05,0.025,0.05,2957.0,1842.0
0.05,0.025,0.05,5864.0,1732.0
0.05,0.025,0.05,2365.0,1927.0
0.05,0.025,0.05,2841.0,1975.0
0.05,0.025,0.05,1963.0,1648.0
0.05,0.025,0.05,1026.0,1671.0
0.05,0.025,0.05,1720.0,1647.0
0.05,0.025,0.05,2738.0,1825.0
0.05,0.025,0.05,1136.0,1780.0
0.05,0.025,0.05,5121.0,2098.0
0.05,0.025,0.05,837.0,1785.0
0.05,0.025,0.05,902.0,1648.0
0.05,0.025,0.05,4951.0,1924.0
0.05,0.025,0.05,5900.0,1616.0
0.05,0.025,0.05,1148.0,1664.0
0.05,0.025,0.05,2805.0,1615.0
0.05,0.025,0.05,1502.0,1767.0
0.05,0.025,0.05,2860.0,1746.0
0.05,0.025,0.05,773.0,1797.0
0.05,0.025,0.05,8865.0,1.0
0.05,0.025,0.05,2203.0,1707.0
0.05,0.025,0.05,1393.0,1518.0
0.05,0.025,0.05,1859.0,1801.0
0.05,0.025,0.05,2268.0,1904.0
0.05,0.025,0.05,2050.0,1691.0
0.05,0.025,0.05,2605.0,1865.0
0.05,0.025,0.05,1704.0,1680.0
0.05,0.025,0.05,2608.0,1800.0
0.05,0.025,0.055,4943.0,1844.0
0.05,0.025,0.055,4921.0,1747.0
0.05,0.025,0.055,2548.0,1829.0
0.05,0.025,0.055,9306.0,0.0
0.05,0.025,0.055,1640.0,1788.0
0.05,0.025,0.055,3842.0,1667.0
0.05,0.025,0.055,1503.0,1755.0
0.05,0.025,0.055,786.0,1753.0
0.05,0.025,0.055,2789.0,1694.0
0.05,0.025,0.055,4230.0,1950.0
0.05,0.025,0.055,4210.0,1750.0
0.05,0.025,0.055,9315.0,0.0
0.05,0.025,0.055,4789.0,1746.0
0.05,0.025,0.055,9425.0,0.0
0.05,0.025,0.055,8659.0,0.0
0.05,0.025,0.055,3253.0,1884.0
0.05,0.025,0.055,3991.0,1844.0
0.05,0.025,0.055,2452.0,1884.0
0.05,0.025,0.055,1110.0,1636.0
0.05,0.025,0.055,1512.0,1853.0
0.05,0.025,0.055,2078.0,1802.0
0.05,0.025,0.055,3680.0,1828.0
0.05,0.025,0.055,4015.0,1682.0
0.05,0.025,0.055,4920.0,1816.0
0.05,0.025,0.055,9162.0,0.0
0.05,0.025,0.055,2918.0,1769.0
0.05,0.025,0.055,2811.0,1756.0
0.05,0.025,0.055,3556.0,1800.0
0.05,0.025,0.055,2122.0,1785.0
0.05,0.025,0.055,8146.0,1.0
0.05,0.025,0.06,8713.0,0.0
0.05,0.025,0.06,7401.0,8.0
0.05,0.025,0.06,8389.0,0.0
0.05,0.025,0.06,3787.0,1765.0
0.05,0.025,0.06,8600.0,0.0
0.05,0.025,0.06,8966.0,0.0
0.05,0.025,0.06,5155.0,1750.0
0.05,0.025,0.06,3516.0,1832.0
0.05,0.025,0.06,8978.0,0.0
0.05,0.025,0.06,6497.0,509.0
0.05,0.025,0.06,3492.0,1611.0
0.05,0.025,0.06,9234.0,0.0
0.05,0.025,0.06,8873.0,0.0
0.05,0.025,0.06,8615.0,1.0
0.05,0.025,0.06,7970.0,0.0
0.05,0.025,0.06,1922.0,1910.0
0.05,0.025,0.06,4748.0,1729.0
0.05,0.025,0.06,4120.0,1584.0
0.05,0.025,0.06,5170.0,1881.0
0.05,0.025,0.06,8673.0,1.0
0.05,0.025,0.06,8611.0,0.0
0.05,0.025,0.06,9504.0,0.0
0.05,0.025,0.06,7602.0,6.0
0.05,0.025,0.06,8760.0,1.0
0.05,0.025,0.06,5411.0,1813.0
0.05,0.025,0.06,7956.0,0.0
0.05,0.025,0.06,8770.0,1.0
0.05,0.025,0.06,8430.0,0.0
0.05,0.025,0.06,2713.0,1721.0
0.05,0.025,0.06,7232.0,138.0
0.05,0.03,0.03,258.0,1372.0
0.05,0.03,0.03,329.0,1460.0
0.05,0.03,0.03,330.0,1301.0
0.05,0.03,0.03,187.0,917.0
0.05,0.03,0.03,40.0,746.0
0.05,0.03,0.03,233.0,1303.0
0.05,0.03,0.03,176.0,847.0
0.05,0.03,0.03,588.0,1270.0
0.05,0.03,0.03,129.0,1077.0
0.05,0.03,0.03,132.0,1505.0
0.05,0.03,0.03,177.0,1345.0
0.05,0.03,0.03,123.0,1325.0
0.05,0.03,0.03,538.0,1406.0
0.05,0.03,0.03,499.0,1597.0
0.05,0.03,0.03,110.0,1300.0
0.05,0.03,0.03,280.0,1367.0
0.05,0.03,0.03,219.0,897.0
0.05,0.03,0.03,407.0,1166.0
0.05,0.03,0.03,249.0,1067.0
0.05,0.03,0.03,150.0,1261.0
0.05,0.03,0.03,250.0,954.0
0.05,0.03,0.03,801.0,1323.0
0.05,0.03,0.03,270.0,1204.0
0.05,0.03,0.03,600.0,1185.0
0.05,0.03,0.03,280.0,1384.0
0.05,0.03,0.03,671.0,1519.0
0.05,0.03,0.03,0.0,872.0
0.05,0.03,0.03,137.0,903.0
0.05,0.03,0.03,403.0,982.0
0.05,0.03,0.03,381.0,1274.0
0.05,0.03,0.035,831.0,1632.0
0.05,0.03,0.035,510.0,1273.0
0.05,0.03,0.035,474.0,1129.0
0.05,0.03,0.035,1236.0,1410.0
0.05,0.03,0.035,529.0,1680.0
0.05,0.03,0.035,357.0,1405.0
0.05,0.03,0.035,844.0,1193.0
0.05,0.03,0.035,1660.0,1703.0
0.05,0.03,0.035,292.0,1667.0
0.05,0.03,0.035,6.0,878.0
0.05,0.03,0.035,1197.0,1568.0
0.05,0.03,0.035,552.0,1758.0
0.05,0.03,0.035,185.0,1488.0
0.05,0.03,0.035,433.0,1371.0
0.05,0.03,0.035,1757.0,1957.0
0.05,0.03,0.035,694.0,1435.0
0.05,0.03,0.035,223.0,833.0
0.05,0.03,0.035,706.0,1561.0
0.05,0.03,0.035,1337.0,1866.0
0.05,0.03,0.035,1093.0,1626.0
0.05,0.03,0.035,610.0,1536.0
0.05,0.03,0.035,142.0,1063.0
0.05,0.03,0.035,1809.0,1846.0
0.05,0.03,0.035,491.0,1169.0
0.05,0.03,0.035,525.0,1094.0
0.05,0.03,0.035,642.0,1526.0
0.05,0.03,0.035,866.0,1670.0
0.05,0.03,0.035,1198.0,1719.0
0.05,0.03,0.035,332.0,1554.0
0.05,0.03,0.035,292.0,1082.0
0.05,0.03,0.04,1170.0,1796.0
0.05,0.03,0.04,873.0,1329.0
0.05,0.03,0.04,1399.0,1735.0
0.05,0.03,0.04,62.0,1017.0
0.05,0.03,0.04,2133.0,1862.0
0.05,0.03,0.04,564.0,1044.0
0.05,0.03,0.04,384.0,1698.0
0.05,0.03,0.04,735.0,1586.0
0.05,0.03,0.04,1036.0,1555.0
0.05,0.03,0.04,2463.0,1912.0
0.05,0.03,0.04,1321.0,1523.0
0.05,0.03,0.04,295.0,1515.0
0.05,0.03,0.04,1772.0,1655.0
0.05,0.03,0.04,930.0,1552.0
0.05,0.03,0.04,1420.0,1775.0
0.05,0.03,0.04,1501.0,1952.0
0.05,0.03,0.04,1034.0,1915.0
0.05,0.03,0.04,1906.0,1628.0
0.05,0.03,0.04,2918.0,1756.0
0.05,0.03,0.04,229.0,1321.0
0.05,0.03,0.04,997.0,1607.0
0.05,0.03,0.04,1269.0,1639.0
0.05,0.03,0.04,742.0,1539.0
0.05,0.03,0.04,651.0,1353.0
0.05,0.03,0.04,534.0,1764.0
0.05,0.03,0.04,434.0,1790.0
0.05,0.03,0.04,754.0,1736.0
0.05,0.03,0.04,1436.0,1445.0
0.05,0.03,0.04,674.0,1837.0
0.05,0.03,0.04,612.0,1630.0
0.05,0.03,0.045,2006.0,1703.0
0.05,0.03,0.045,2285.0,1673.0
0.05,0.03,0.045,2968.0,1867.0
0.05,0.03,0.045,1312.0,1702.0
0.05,0.03,0.045,2301.0,1662.0
0.05,0.03,0.045,2617.0,1789.0
0.05,0.03,0.045,2957.0,1826.0
0.05,0.03,0.045,1240.0,1709.0
0.05,0.03,0.045,1249.0,1753.0
0.05,0.03,0.045,789.0,1813.0
0.05,0.03,0.045,1913.0,1598.0
0.05,0.03,0.045,2248.0,1717.0
0.05,0.03,0.045,2880.0,1739.0
0.05,0.03,0.045,3722.0,1707.0
0.05,0.03,0.045,1400.0,1743.0
0.05,0.03,0.045,4251.0,1885.0
0.05,0.03,0.045,2292.0,1886.0
0.05,0.03,0.045,1071.0,1554.0
0.05,0.03,0.045,2667.0,1705.0
0.05,0.03,0.045,3859.0,1774.0
0.05,0.03,0.045,1636.0,1853.0
0.05,0.03,0.045,3217.0,1931.0
0.05,0.03,0.045,3466.0,1911.0
0.05,0.03,0.045,1306.0,1673.0
0.05,0.03,0.045,2478.0,1831.0
0.05,0.03,0.045,1127.0,1547.0
0.05,0.03,0.045,1672.0,1729.0
0.05,0.03,0.045,2364.0,1881.0
0.05,0.03,0.045,3761.0,1672.0
0.05,0.03,0.045,2162.0,1874.0
0.05,0.03,0.05,3550.0,1675.0
0.05,0.03,0.05,7512.0,1.0
0.05,0.03,0.05,1903.0,1874.0
0.05,0.03,0.05,3437.0,1764.0
0.05,0.03,0.05,8998.0,0.0
0.05,0.03,0.05,7017.0,456.0
0.05,0.03,0.05,8176.0,13.0
0.05,0.03,0.05,4568.0,1692.0
0.05,0.03,0.05,2721.0,1804.0
0.05,0.03,0.05,8632.0,0.0
0.05,0.03,0.05,2328.0,1560.0
0.05,0.03,0.05,1386.0,1718.0
0.05,0.03,0.05,1671.0,1736.0
0.05,0.03,0.05,7280.0,227.0
0.05,0.03,0.05,6231.0,1916.0
0.05,0.03,0.05,2841.0,1777.0
0.05,0.03,0.05,2754.0,1884.0
0.05,0.03,0.05,2332.0,1544.0
0.05,0.03,0.05,1513.0,1495.0
0.05,0.03,0.05,5170.0,1859.0
0.05,0.03,0.05,7367.0,1.0
0.05,0.03,0.05,8103.0,0.0
0.05,0.03,0.05,2115.0,1707.0
0.05,0.03,0.05,2356.0,1820.0
0.05,0.03,0.05,7898.0,7.0
0.05,0.03,0.05,2213.0,1617.0
0.05,0.03,0.05,1349.0,1730.0
0.05,0.03,0.05,4824.0,1678.0
0.05,0.03,0.05,1916.0,1664.0
0.05,0.03,0.05,4407.0,1867.0
0.05,0.03,0.055,8366.0,0.0
0.05,0.03,0.055,3234.0,1617.0
0.05,0.03,0.055,7259.0,4.0
0.05,0.03,0.055,6987.0,336.0
0.05,0.03,0.055,3744.0,1757.0
0.05,0.03,0.055,9692.0,0.0
0.05,0.03,0.055,8691.0,0.0
0.05,0.03,0.055,8659.0,0.0
0.05,0.03,0.055,8254.0,0.0
0.05,0.03,0.055,9201.0,0.0
0.05,0.03,0.055,4576.0,1612.0
0.05,0.03,0.055,8488.0,0.0
0.05,0.03,0.055,8178.0,1.0
0.05,0.03,0.055,9275.0,0.0
0.05,0.03,0.055,8317.0,0.0
0.05,0.03,0.055,8902.0,0.0
0.05,0.03,0.055,7949.0,0.0
0.05,0.03,0.055,8725.0,0.0
0.05,0.03,0.055,3879.0,1778.0
0.05,0.03,0.055,3814.0,1607.0
0.05,0.03,0.055,7896.0,0.0
0.05,0.03,0.055,9324.0,0.0
0.05,0.03,0.055,8692.0,0.0
0.05,0.03,0.055,3594.0,1692.0
0.05,0.03,0.055,1840.0,1752.0
0.05,0.03,0.055,4437.0,1692.0
0.05,0.03,0.055,8486.0,3.0
0.05,0.03,0.055,2318.0,1625.0
0.05,0.03,0.055,3179.0,1750.0
0.05,0.03,0.055,8452.0,0.0
0.05,0.03,0.06,8371.0,0.0
0.05,0.03,0.06,9076.0,0.0
0.05,0.03,0.06,3665.0,1634.0
0.05,0.03,0.06,5841.0,1762.0
0.05,0.03,0.06,6083.0,1387.0
0.05,0.03,0.06,7547.0,50.0
0.05,0.03,0.06,8962.0,0.0
0.05,0.03,0.06,7770.0,0.0
0.05,0.03,0.06,9129.0,0.0
0.05,0.03,0.06,8239.0,1.0
0.05,0.03,0.06,3601.0,1577.0
0.05,0.03,0.06,9368.0,0.0
0.05,0.03,0.06,8953.0,0.0
0.05,0.03,0.06,7984.0,1.0
0.05,0.03,0.06,9288.0,0.0
0.05,0.03,0.06,8467.0,0.0
0.05,0.03,0.06,5419.0,1940.0
0.05,0.03,0.06,9063.0,0.0
0.05,0.03,0.06,8542.0,12.0
0.05,0.03,0.06,8873.0,0.0
0.05,0.03,0.06,9009.0,0.0
0.05,0.03,0.06,4086.0,1645.0
0.05,0.03,0.06,9630.0,0.0
0.05,0.03,0.06,8087.0,1.0
0.05,0.03,0.06,7880.0,2.0
0.05,0.03,0.06,8177.0,3.0
0.05,0.03,0.06,6387.0,1785.0
0.05,0.03,0.06,9337.0,0.0
0.05,0.03,0.06,4685.0,1839.0
0.05,0.03,0.06,9695.0,0.0
0.05,0.035,0.03,1085.0,1031.0
0.05,0.035,0.03,336.0,862.0
0.05,0.035,0.03,567.0,1006.0
0.05,0.035,0.03,504.0,1320.0
0.05,0.035,0.03,1306.0,1431.0
0.05,0.035,0.03,225.0,1002.0
0.05,0.035,0.03,15.0,664.0
0.05,0.035,0.03,722.0,1355.0
0.05,0.035,0.03,408.0,1358.0
0.05,0.035,0.03,364.0,1181.0
0.05,0.035,0.03,169.0,760.0
0.05,0.035,0.03,960.0,1436.0
0.05,0.035,0.03,497.0,1720.0
0.05,0.035,0.03,319.0,1032.0
0.05,0.035,0.03,421.0,1230.0
0.05,0.035,0.03,1046.0,1419.0
0.05,0.035,0.03,1477.0,1559.0
0.05,0.035,0.03,598.0,1117.0
0.05,0.035,0.03,786.0,1475.0
0.05,0.035,0.03,428.0,790.0
0.05,0.035,0.03,285.0,1155.0
0.05,0.035,0.03,517.0,1521.0
0.05,0.035,0.03,180.0,1059.0
0.05,0.035,0.03,537.0,1348.0
0.05,0.035,0.03,401.0,1562.0
0.05,0.035,0.03,1395.0,1619.0
0.05,0.035,0.03,463.0,976.0
0.05,0.035,0.03,782.0,1229.0
0.05,0.035,0.03,258.0,1290.0
0.05,0.035,0.03,792.0,1507.0
0.05,0.035,0.035,1543.0,1783.0
0.05,0.035,0.035,702.0,1768.0
0.05,0.035,0.035,798.0,1414.0
0.05,0.035,0.035,574.0,1633.0
0.05,0.035,0.035,2052.0,1728.0
0.05,0.035,0.035,715.0,1162.0
0.05,0.035,0.035,1302.0,1708.0
0.05,0.035,0.035,384.0,1396.0
0.05,0.035,0.035,1692.0,1647.0
0.05,0.035,0.035,599.0,1613.0
0.05,0.035,0.035,1243.0,1526.0
0.05,0.035,0.035,319.0,1175.0
0.05,0.035,0.035,1318.0,1415.0
0.05,0.035,0.035,1638.0,1764.0
0.05,0.035,0.035,501.0,1282.0
0.05,0.035,0.035,1025.0,1529.0
0.05,0.035,0.035,926.0,1308.0
0.05,0.035,0.035,2247.0,1733.0
0.05,0.035,0.035,496.0,1064.0
0.05,0.035,0.035,1649.0,1728.0
0.05,0.035,0.035,158.0,1236.0
0.05,0.035,0.035,1337.0,1628.0
0.05,0.035,0.035,1016.0,1342.0
0.05,0.035,0.035,442.0,1465.0
0.05,0.035,0.035,636.0,1619.0
0.05,0.035,0.035,694.0,1498.0
0.05,0.035,0.035,510.0,1300.0
0.05,0.035,0.035,1002.0,1248.0
0.05,0.035,0.035,831.0,1525.0
0.05,0.035,0.035,1488.0,1720.0
0.05,0.035,0.04,1973.0,1691.0
0.05,0.035,0.04,4729.0,1744.0
0.05,0.035,0.04,1274.0,1745.0
0.05,0.035,0.04,1513.0,1615.0
0.05,0.035,0.04,2220.0,1622.0
0.05,0.035,0.04,2647.0,1707.0
0.05,0.035,0.04,1118.0,1646.0
0.05,0.035,0.04,617.0,1570.0
0.05,0.035,0.04,609.0,1439.0
0.05,0.035,0.04,662.0,1272.0
0.05,0.035,0.04,2158.0,1663.0
0.05,0.035,0.04,707.0,1817.0
0.05,0.035,0.04,7975.0,3.0
0.05,0.035,0.04,1272.0,1486.0
0.05,0.035,0.04,2709.0,1514.0
0.05,0.035,0.04,2016.0,1699.0
0.05,0.035,0.04,3395.0,1675.0
0.05,0.035,0.04,2381.0,1451.0
0.05,0.035,0.04,2837.0,1494.0
0.05,0.035,0.04,491.0,1484.0
0.05,0.035,0.04,1522.0,1674.0
0.05,0.035,0.04,1095.0,1417.0
0.05,0.035,0.04,1117.0,1489.0
0.05,0.035,0.04,950.0,1484.0
0.05,0.035,0.04,138.0,1543.0
0.05,0.035,0.04,816.0,1731.0
0.05,0.035,0.04,1107.0,1316.0
0.05,0.035,0.04,873.0,1546.0
0.05,0.035,0.04,1611.0,1571.0
0.05,0.035,0.04,993.0,1672.0
0.05,0.035,0.045,4066.0,1823.0
0.05,0.035,0.045,8310.0,0.0
0.05,0.035,0.045,7038.0,0.0
0.05,0.035,0.045,2427.0,1724.0
0.05,0.035,0.045,9512.0,0.0
0.05,0.035,0.045,2960.0,1683.0
0.05,0.035,0.045,3083.0,1780.0
0.05,0.035,0.045,1870.0,1726.0
0.05,0.035,0.045,2333.0,1540.0
0.05,0.035,0.045,3140.0,1666.0
0.05,0.035,0.045,4433.0,1430.0
0.05,0.035,0.045,4799.0,1763.0
0.05,0.035,0.045,912.0,1579.0
0.05,0.035,0.045,2426.0,1546.0
0.05,0.035,0.045,8778.0,0.0
0.05,0.035,0.045,1888.0,1643.0
0.05,0.035,0.045,2088.0,1422.0
0.05,0.035,0.045,3081.0,1572.0
0.05,0.035,0.045,1935.0,1613.0
0.05,0.035,0.045,1128.0,1683.0
0.05,0.035,0.045,2429.0,1403.0
0.05,0.035,0.045,7834.0,1.0
0.05,0.035,0.045,1373.0,1635.0
0.05,0.035,0.045,1467.0,1448.0
0.05,0.035,0.045,1715.0,1477.0
0.05,0.035,0.045,3359.0,1850.0
0.05,0.035,0.045,2504.0,1663.0
0.05,0.035,0.045,3564.0,1339.0
0.05,0.035,0.045,1856.0,1382.0
0.05,0.035,0.045,8414.0,0.0
0.05,0.035,0.05,8269.0,0.0
0.05,0.035,0.05,5131.0,1564.0
0.05,0.035,0.05,7623.0,0.0
0.05,0.035,0.05,1562.0,1541.0
0.05,0.035,0.05,6739.0,1.0
0.05,0.035,0.05,2702.0,1727.0
0.05,0.035,0.05,2979.0,1650.0
0.05,0.035,0.05,7532.0,3.0
0.05,0.035,0.05,8380.0,3.0
0.05,0.035,0.05,2905.0,1754.0
0.05,0.035,0.05,8518.0,0.0
0.05,0.035,0.05,6587.0,51.0
0.05,0.035,0.05,8240.0,0.0
0.05,0.035,0.05,4016.0,1711.0
0.05,0.035,0.05,9361.0,0.0
0.05,0.035,0.05,7646.0,0.0
0.05,0.035,0.05,7435.0,1.0
0.05,0.035,0.05,8784.0,0.0
0.05,0.035,0.05,4977.0,1773.0
0.05,0.035,0.05,7485.0,3.0
0.05,0.035,0.05,7921.0,7.0
0.05,0.035,0.05,8127.0,20.0
0.05,0.035,0.05,8671.0,0.0
0.05,0.035,0.05,7822.0,0.0
0.05,0.035,0.05,9012.0,0.0
0.05,0.035,0.05,3161.0,1642.0
0.05,0.035,0.05,8625.0,0.0
0.05,0.035,0.05,8703.0,0.0
0.05,0.035,0.05,9155.0,0.0
0.05,0.035,0.05,8415.0,0.0
0.05,0.035,0.055,8892.0,0.0
0.05,0.035,0.055,5402.0,1871.0
0.05,0.035,0.055,8838.0,0.0
0.05,0.035,0.055,8396.0,1.0
0.05,0.035,0.055,8720.0,0.0
0.05,0.035,0.055,8219.0,0.0
0.05,0.035,0.055,8494.0,0.0
0.05,0.035,0.055,9149.0,0.0
0.05,0.035,0.055,8302.0,0.0
0.05,0.035,0.055,8644.0,0.0
0.05,0.035,0.055,9686.0,0.0
0.05,0.035,0.055,9187.0,0.0
0.05,0.035,0.055,8234.0,0.0
0.05,0.035,0.055,7494.0,22.0
0.05,0.035,0.055,9209.0,0.0
0.05,0.035,0.055,9806.0,0.0
0.05,0.035,0.055,9248.0,0.0
0.05,0.035,0.055,3715.0,1531.0
0.05,0.035,0.055,3939.0,1730.0
0.05,0.035,0.055,3501.0,1558.0
0.05,0.035,0.055,8670.0,0.0
0.05,0.035,0.055,8947.0,0.0
0.05,0.035,0.055,9509.0,0.0
0.05,0.035,0.055,9188.0,0.0
0.05,0.035,0.055,8644.0,0.0
0.05,0.035,0.055,8026.0,1.0
0.05,0.035,0.055,9617.0,0.0
0.05,0.035,0.055,9413.0,0.0
0.05,0.035,0.055,8013.0,0.0
0.05,0.035,0.055,9682.0,0.0
0.05,0.035,0.06,9658.0,0.0
0.05,0.035,0.06,8401.0,1.0
0.05,0.035,0.06,8966.0,0.0
0.05,0.035,0.06,9601.0,0.0
0.05,0.035,0.06,8720.0,0.0
0.05,0.035,0.06,9557.0,0.0
0.05,0.035,0.06,8172.0,0.0
0.05,0.035,0.06,9149.0,0.0
0.05,0.035,0.06,10001.0,0.0
0.05,0.035,0.06,9900.0,0.0
0.05,0.035,0.06,9138.0,0.0
0.05,0.035,0.06,9825.0,0.0
0.05,0.035,0.06,9616.0,0.0
0.05,0.035,0.06,7726.0,2.0
0.05,0.035,0.06,9084.0,0.0
0.05,0.035,0.06,9768.0,0.0
0.05,0.035,0.06,9050.0,0.0
0.05,0.035,0.06,9493.0,0.0
0.05,0.035,0.06,9500.0,0.0
0.05,0.035,0.06,9685.0,0.0
0.05,0.035,0.06,8495.0,3.0
0.05,0.035,0.06,8989.0,0.0
0.05,0.035,0.06,8926.0,0.0
0.05,0.035,0.06,9311.0,0.0
0.05,0.035,0.06,9063.0,0.0
0.05,0.035,0.06,7873.0,5.0
0.05,0.035,0.06,8516.0,0.0
0.05,0.035,0.06,9037.0,0.0
0.05,0.035,0.06,8844.0,0.0
0.05,0.035,0.06,9205.0,0.0
0.05,0.04,0.03,434.0,1102.0
0.05,0.04,0.03,1282.0,1517.0
0.05,0.04,0.03,1300.0,1634.0
0.05,0.04,0.03,1375.0,1412.0
0.05,0.04,0.03,303.0,863.0
0.05,0.04,0.03,465.0,883.0
0.05,0.04,0.03,28.0,584.0
0.05,0.04,0.03,646.0,1115.0
0.05,0.04,0.03,1333.0,1567.0
0.05,0.04,0.03,543.0,1086.0
0.05,0.04,0.03,838.0,901.0
0.05,0.04,0.03,349.0,1337.0
0.05,0.04,0.03,69.0,925.0
0.05,0.04,0.03,754.0,1477.0
0.05,0.04,0.03,180.0,1067.0
0.05,0.04,0.03,90.0,922.0
0.05,0.04,0.03,467.0,1389.0
0.05,0.04,0.03,861.0,1374.0
0.05,0.04,0.03,1104.0,1254.0
0.05,0.04,0.03,786.0,1483.0
0.05,0.04,0.03,245.0,889.0
0.05,0.04,0.03,444.0,1524.0
0.05,0.04,0.03,982.0,1331.0
0.05,0.04,0.03,456.0,735.0
0.05,0.04,0.03,401.0,1364.0
0.05,0.04,0.03,143.0,535.0
0.05,0.04,0.03,1469.0,1698.0
0.05,0.04,0.03,93.0,1143.0
0.05,0.04,0.03,883.0,1415.0
0.05,0.04,0.03,104.0,1521.0
0.05,0.04,0.035,1972.0,1691.0
0.05,0.04,0.035,1504.0,1307.0
0.05,0.04,0.035,1224.0,1611.0
0.05,0.04,0.035,568.0,1521.0
0.05,0.04,0.035,1023.0,1160.0
0.05,0.04,0.035,538.0,1317.0
0.05,0.04,0.035,584.0,1435.0
0.05,0.04,0.035,2137.0,1892.0
0.05,0.04,0.035,344.0,1537.0
0.05,0.04,0.035,1168.0,1497.0
0.05,0.04,0.035,301.0,1205.0
0.05,0.04,0.035,1406.0,1594.0
0.05,0.04,0.035,467.0,1304.0
0.05,0.04,0.035,528.0,1419.0
0.05,0.04,0.035,8565.0,0.0
0.05,0.04,0.035,484.0,1587.0
0.05,0.04,0.035,871.0,1781.0
0.05,0.04,0.035,413.0,1053.0
0.05,0.04,0.035,1344.0,1392.0
0.05,0.04,0.035,767.0,1052.0
0.05,0.04,0.035,73.0,720.0
0.05,0.04,0.035,512.0,1683.0
0.05,0.04,0.035,2417.0,1436.0
