k1,k2,k3,k4,k5,k6,o1,o2,o3,o4,o5,o6
0.2,1,0.6,0.8,0.4,0.4,0.115,26.3184,3.7546,6.821,0.4344,3.6786
0.2,1,0.6,0.8,0.4,0.6,0.0738,30.0518,3.7958,3.578,0.966,3.147
0.2,1,0.6,0.8,0.4,0.8,0.0568,32.4018,3.8128,1.7346,1.4896,2.6234
0.2,1,0.6,0.8,0.4,1,0.047,33.6796,3.8226,0.8742,1.9168,2.1962
0.2,1,0.6,0.8,0.6,0.2,0.1612,20.8464,3.7084,11.9912,0.0864,4.0266
0.2,1,0.6,0.8,0.6,0.4,0.1154,26.3146,3.7542,6.8022,0.4114,3.7016
0.2,1,0.6,0.8,0.6,0.6,0.068,30.0072,3.8016,3.6324,0.9816,3.1314
0.2,1,0.6,0.8,0.6,0.8,0.0634,32.3642,3.8062,1.7554,1.4662,2.6468
0.2,1,0.6,0.8,0.6,1,0.046,33.668,3.8236,0.8598,1.8918,2.2212
0.2,1,0.6,0.8,0.8,0.2,0.1678,20.9026,3.7018,11.9524,0.0972,4.0158
0.2,1,0.6,0.8,0.8,0.4,0.1148,26.0986,3.7548,7.018,0.4118,3.7012
0.2,1,0.6,0.8,0.8,0.6,0.0658,29.9648,3.8038,3.6254,0.9344,3.1786
0.2,1,0.6,0.8,0.8,0.8,0.0602,32.336,3.8094,1.773,1.4588,2.6542
0.2,1,0.6,0.8,0.8,1,0.0508,33.5816,3.8188,0.9326,1.8734,2.2396
0.2,1,0.6,0.8,1,0.2,0.1658,20.811,3.7038,12.0424,0.0976,4.0154
0.2,1,0.6,0.8,1,0.4,0.1046,26.212,3.765,6.9284,0.4458,3.6672
0.2,1,0.6,0.8,1,0.6,0.074,29.9814,3.7956,3.6426,0.96,3.153
0.2,1,0.6,0.8,1,0.8,0.0602,32.2792,3.8094,1.8304,1.4594,2.6536
0.2,1,0.6,0.8,1,1,0.0454,33.6356,3.8242,0.9254,1.9256,2.1874
0.2,1,0.6,1,0.2,0.2,0.1626,20.7814,3.707,12.0402,0.069,4.044
0.2,1,0.6,1,0.2,0.4,0.101,26.334,3.7686,6.7646,0.4076,3.7054
0.2,1,0.6,1,0.2,0.6,0.0754,30.0346,3.7942,3.581,0.9502,3.1628
0.2,1,0.6,1,0.2,0.8,0.0542,32.545,3.8154,1.592,1.4928,2.6202
0.2,1,0.6,1,0.2,1,0.0474,33.6722,3.8222,0.8358,1.8706,2.2424
0.2,1,0.6,1,0.4,0.2,0.1686,20.6656,3.701,12.1638,0.0708,4.0422
0.2,1,0.6,1,0.4,0.4,0.1126,26.3534,3.757,6.782,0.4328,3.6802
0.2,1,0.6,1,0.4,0.6,0.0808,30.171,3.7888,3.4528,0.953,3.16
0.2,1,0.6,1,0.4,0.8,0.0564,32.3372,3.8132,1.7816,1.4724,2.6406
0.2,1,0.6,1,0.4,1,0.0404,33.6834,3.8292,0.8658,1.9188,2.1942
0.2,1,0.6,1,0.6,0.2,0.162,20.8476,3.7076,12.0012,0.0968,4.0162
0.2,1,0.6,1,0.6,0.4,0.1094,26.3168,3.7602,6.777,0.3944,3.7186
0.2,1,0.6,1,0.6,0.6,0.0738,30.0498,3.7958,3.5508,0.9368,3.1762
0.2,1,0.6,1,0.6,0.8,0.0586,32.284,3.811,1.8276,1.463,2.65
0.2,1,0.6,1,0.6,1,0.0482,33.6526,3.8214,0.8672,1.8816,2.2314
0.2,1,0.6,1,0.8,0.2,0.1612,20.8068,3.7084,12.0408,0.0964,4.0166
0.2,1,0.6,1,0.8,0.4,0.1152,26.3782,3.7544,6.7424,0.4154,3.6976
0.2,1,0.6,1,0.8,0.6,0.0736,29.9852,3.796,3.6274,0.949,3.164
0.2,1,0.6,1,0.8,0.8,0.0612,32.2896,3.8084,1.8026,1.441,2.672
0.2,1,0.6,1,0.8,1,0.0476,33.6626,3.822,0.862,1.887,2.226
0.2,1,0.6,1,1,0.2,0.1658,20.6968,3.7038,12.158,0.099,4.014
0.2,1,0.6,1,1,0.4,0.114,26.313,3.7556,6.805,0.414,3.699
0.2,1,0.6,1,1,0.6,0.0756,29.9746,3.794,3.652,0.961,3.152
0.2,1,0.6,1,1,0.8,0.0562,32.2524,3.8134,1.8226,1.4288,2.6842
0.2,1,0.6,1,1,1,0.043,33.6062,3.8266,0.895,1.8682,2.2448
0.2,1,0.8,0.2,0.2,0.2,0.6206,14.5596,3.249,18.7068,0.0558,4.0572
0.2,1,0.8,0.2,0.2,0.4,0.2362,20.173,3.6334,12.8748,0.2216,3.8914
0.2,1,0.8,0.2,0.2,0.6,0.1422,25.0726,3.7274,8.2278,0.5682,3.5448
0.2,1,0.8,0.2,0.2,0.8,0.1092,28.541,3.7604,5.1492,0.991,3.122
0.2,1,0.8,0.2,0.2,1,0.0812,30.8058,3.7884,3.2524,1.387,2.726
0.2,1,0.8,0.2,0.4,0.2,0.625,14.5292,3.2446,18.738,0.0522,4.0608
0.2,1,0.8,0.2,0.4,0.4,0.2478,20.1908,3.6218,12.8774,0.2304,3.8826
0.2,1,0.8,0.2,0.4,0.6,0.1448,24.933,3.7248,8.3968,0.595,3.518
0.2,1,0.8,0.2,0.4,0.8,0.118,28.3486,3.7516,5.34,0.9806,3.1324
0.2,1,0.8,0.2,0.4,1,0.0906,30.7282,3.779,3.3174,1.365,2.748
0.2,1,0.8,0.2,0.6,0.2,0.6196,14.4708,3.25,18.8058,0.067,4.046
0.2,1,0.8,0.2,0.6,0.4,0.24,20.034,3.6296,13.0098,0.2138,3.8992
0.2,1,0.8,0.2,0.6,0.6,0.1416,24.711,3.728,8.5924,0.5718,3.5412
0.2,1,0.8,0.2,0.6,0.8,0.1088,28.274,3.7608,5.413,0.9882,3.1248
0.2,1,0.8,0.2,0.6,1,0.0862,30.6424,3.7834,3.4256,1.3918,2.7212
0.2,1,0.8,0.2,0.8,0.2,0.6058,14.4516,3.2638,18.8196,0.0754,4.0376
0.2,1,0.8,0.2,0.8,0.4,0.2694,20.0664,3.6002,13.011,0.218,3.895
0.2,1,0.8,0.2,0.8,0.6,0.1456,24.7566,3.724,8.5646,0.5856,3.5274
0.2,1,0.8,0.2,0.8,0.8,0.117,28.2324,3.7526,5.4402,0.9656,3.1474
0.2,1,0.8,0.2,0.8,1,0.0918,30.701,3.7778,3.354,1.3732,2.7398
0.2,1,0.8,0.2,1,0.2,0.667,14.3966,3.2026,18.937,0.0766,4.0364
0.2,1,0.8,0.2,1,0.4,0.2612,19.853,3.6084,13.2306,0.2324,3.8806
0.2,1,0.8,0.2,1,0.6,0.1472,24.5454,3.7224,8.7898,0.598,3.515
0.2,1,0.8,0.2,1,0.8,0.112,28.0844,3.7576,5.615,0.9974,3.1156
0.2,1,0.8,0.2,1,1,0.0864,30.4524,3.7832,3.5894,1.3654,2.7476
0.2,1,0.8,0.4,0.2,0.2,0.5968,14.6918,3.2728,18.5296,0.0346,4.0784
0.2,1,0.8,0.4,0.2,0.4,0.2472,20.4332,3.6224,12.5992,0.1952,3.9178
0.2,1,0.8,0.4,0.2,0.6,0.1506,25.3136,3.719,7.9962,0.5692,3.5438
0.2,1,0.8,0.4,0.2,0.8,0.1176,28.656,3.752,5.014,0.9624,3.1506
0.2,1,0.8,0.4,0.2,1,0.0814,31.073,3.7882,2.9722,1.3738,2.7392
0.2,1,0.8,0.4,0.4,0.2,0.6272,14.5544,3.2424,18.7092,0.0464,4.0666
0.2,1,0.8,0.4,0.4,0.4,0.2408,20.2778,3.6288,12.752,0.199,3.914
0.2,1,0.8,0.4,0.4,0.6,0.1402,25.1988,3.7294,8.0868,0.5554,3.5576
0.2,1,0.8,0.4,0.4,0.8,0.1104,28.714,3.7592,4.9564,0.97,3.143
0.2,1,0.8,0.4,0.4,1,0.0758,30.9758,3.7938,3.0482,1.3582,2.7548
0.2,1,0.8,0.4,0.6,0.2,0.6354,14.5094,3.2342,18.763,0.047,4.066
0.2,1,0.8,0.4,0.6,0.4,0.2494,20.1696,3.6202,12.8748,0.205,3.908
0.2,1,0.8,0.4,0.6,0.6,0.1416,25.0886,3.728,8.1938,0.5508,3.5622
0.2,1,0.8,0.4,0.6,0.8,0.1064,28.4982,3.7632,5.1524,0.9542,3.1588
0.2,1,0.8,0.4,0.6,1,0.076,31.0486,3.7936,2.9882,1.3708,2.7422
0.2,1,0.8,0.4,0.8,0.2,0.6182,14.5048,3.2514,18.7488,0.0454,4.0676
0.2,1,0.8,0.4,0.8,0.4,0.2696,20.22,3.6,12.8604,0.2208,3.8922
0.2,1,0.8,0.4,0.8,0.6,0.1418,24.979,3.7278,8.3096,0.5568,3.5562
0.2,1,0.8,0.4,0.8,0.8,0.1054,28.4228,3.7642,5.2148,0.9422,3.1708
0.2,1,0.8,0.4,0.8,1,0.087,30.9474,3.7826,3.1156,1.386,2.727
0.2,1,0.8,0.4,1,0.2,0.6228,14.5142,3.2468,18.7612,0.0626,4.0504
0.2,1,0.8,0.4,1,0.4,0.2656,20.3292,3.604,12.7536,0.2272,3.8858
0.2,1,0.8,0.4,1,0.6,0.1426,25.007,3.727,8.2752,0.5496,3.5634
0.2,1,0.8,0.4,1,0.8,0.1118,28.5996,3.7578,5.0832,0.981,3.132
0.2,1,0.8,0.4,1,1,0.0822,30.8838,3.7874,3.1536,1.3652,2.7478
0.2,1,0.8,0.6,0.2,0.2,0.648,14.5676,3.2216,18.709,0.0386,4.0744
0.2,1,0.8,0.6,0.2,0.4,0.2312,20.4088,3.6384,12.5898,0.1774,3.9356
0.2,1,0.8,0.6,0.2,0.6,0.1346,25.3152,3.735,7.953,0.5436,3.5694
0.2,1,0.8,0.6,0.2,0.8,0.1066,28.676,3.763,4.9768,0.9562,3.1568
0.2,1,0.8,0.6,0.2,1,0.0798,31.2392,3.7898,2.7944,1.3638,2.7492
0.2,1,0.8,0.6,0.4,0.2,0.6228,14.7474,3.2468,18.5064,0.041,4.072
0.2,1,0.8,0.6,0.4,0.4,0.253,20.2732,3.6166,12.7576,0.1878,3.9252
0.2,1,0.8,0.6,0.4,0.6,0.1412,25.2982,3.7284,7.9694,0.5364,3.5766
0.2,1,0.8,0.6,0.4,0.8,0.106,28.6814,3.7636,4.9846,0.97,3.143
0.2,1,0.8,0.6,0.4,1,0.0754,31.1072,3.7942,2.9184,1.3602,2.7528
0.2,1,0.8,0.6,0.6,0.2,0.615,14.5548,3.2546,18.689,0.0388,4.0742
0.2,1,0.8,0.6,0.6,0.4,0.2502,20.2742,3.6194,12.7626,0.1966,3.9164
0.2,1,0.8,0.6,0.6,0.6,0.1394,25.1328,3.7302,8.1528,0.5562,3.5568
0.2,1,0.8,0.6,0.6,0.8,0.1102,28.7564,3.7594,4.9212,0.9774,3.1356
0.2,1,0.8,0.6,0.6,1,0.0734,31.1514,3.7962,2.8846,1.3726,2.7404
0.2,1,0.8,0.6,0.8,0.2,0.6382,14.5452,3.2314,18.7366,0.0536,4.0594
0.2,1,0.8,0.6,0.8,0.4,0.2374,20.3526,3.6322,12.6632,0.1884,3.9246
0.2,1,0.8,0.6,0.8,0.6,0.1448,25.0768,3.7248,8.2216,0.5636,3.5494
0.2,1,0.8,0.6,0.8,0.8,0.105,28.687,3.7646,4.9584,0.9504,3.1626
0.2,1,0.8,0.6,0.8,1,0.0766,31.0944,3.793,2.9272,1.355,2.758
0.2,1,0.8,0.6,1,0.2,0.5982,14.649,3.2714,18.5906,0.0514,4.0616
0.2,1,0.8,0.6,1,0.4,0.2316,20.0712,3.638,12.958,0.2076,3.9054
0.2,1,0.8,0.6,1,0.6,0.1406,25.1418,3.729,8.1624,0.5736,3.5394
0.2,1,0.8,0.6,1,0.8,0.1118,28.6726,3.7578,5,0.9708,3.1422
0.2,1,0.8,0.6,1,1,0.0758,31.091,3.7938,2.9488,1.374,2.739
0.2,1,0.8,0.8,0.2,0.2,0.6198,14.7554,3.2498,18.49,0.0356,4.0774
0.2,1,0.8,0.8,0.2,0.4,0.257,20.426,3.6126,12.6204,0.1994,3.9136
0.2,1,0.8,0.8,0.2,0.6,0.1354,25.2836,3.7342,7.9916,0.5498,3.5632
0.2,1,0.8,0.8,0.2,0.8,0.107,28.8182,3.7626,4.8282,0.9494,3.1636
0.2,1,0.8,0.8,0.2,1,0.073,31.3828,3.7966,2.641,1.3608,2.7522
0.2,1,0.8,0.8,0.4,0.2,0.6236,14.6714,3.246,18.5818,0.0396,4.0734
0.2,1,0.8,0.8,0.4,0.4,0.243,20.3556,3.6266,12.668,0.1906,3.9224
0.2,1,0.8,0.8,0.4,0.6,0.144,25.2922,3.7256,7.992,0.5502,3.5628
0.2,1,0.8,0.8,0.4,0.8,0.122,28.881,3.7476,4.79,0.959,3.154
0.2,1,0.8,0.8,0.4,1,0.0768,31.14,3.7928,2.8544,1.3276,2.7854
0.2,1,0.8,0.8,0.6,0.2,0.5888,14.6456,3.2808,18.5738,0.0406,4.0724
0.2,1,0.8,0.8,0.6,0.4,0.2484,20.3516,3.6212,12.6638,0.177,3.936
0.2,1,0.8,0.8,0.6,0.6,0.1386,25.3076,3.731,7.9556,0.5346,3.5784
0.2,1,0.8,0.8,0.6,0.8,0.1092,28.6382,3.7604,4.9942,0.9332,3.1798
0.2,1,0.8,0.8,0.6,1,0.0728,31.1166,3.7968,2.8946,1.3484,2.7646
0.2,1,0.8,0.8,0.8,0.2,0.6244,14.4908,3.2452,18.7626,0.039,4.074
0.2,1,0.8,0.8,0.8,0.4,0.2456,20.4126,3.624,12.607,0.184,3.929
0.2,1,0.8,0.8,0.8,0.6,0.1386,25.2342,3.731,8.05,0.5556,3.5574
0.2,1,0.8,0.8,0.8,0.8,0.1034,28.7756,3.7662,4.858,0.9402,3.1728
0.2,1,0.8,0.8,0.8,1,0.0814,31.114,3.7882,2.9344,1.377,2.736
0.2,1,0.8,0.8,1,0.2,0.626,14.6482,3.2436,18.6084,0.0406,4.0724
0.2,1,0.8,0.8,1,0.4,0.2498,20.3918,3.6198,12.6554,0.2074,3.9056
0.2,1,0.8,0.8,1,0.6,0.1434,25.1918,3.7262,8.0698,0.5282,3.5848
0.2,1,0.8,0.8,1,0.8,0.1054,28.597,3.7642,5.0344,0.936,3.177
0.2,1,0.8,0.8,1,1,0.0836,31.014,3.786,2.9872,1.3276,2.7854
0.2,1,0.8,1,0.2,0.2,0.629,14.6914,3.2406,18.5676,0.04,4.073
0.2,1,0.8,1,0.2,0.4,0.2482,20.4638,3.6214,12.5478,0.1734,3.9396
0.2,1,0.8,1,0.2,0.6,0.1384,25.431,3.7312,7.8382,0.5408,3.5722
0.2,1,0.8,1,0.2,0.8,0.1084,28.9392,3.7612,4.7068,0.9476,3.1654
0.2,1,0.8,1,0.2,1,0.0786,31.3208,3.791,2.6656,1.3178,2.7952
0.2,1,0.8,1,0.4,0.2,0.6494,14.642,3.2202,18.6318,0.0344,4.0786
0.2,1,0.8,1,0.4,0.4,0.2498,20.3408,3.6198,12.6842,0.1852,3.9278
0.2,1,0.8,1,0.4,0.6,0.1364,25.2588,3.7332,7.993,0.5254,3.5876
0.2,1,0.8,1,0.4,0.8,0.1078,28.906,3.7618,4.7384,0.9466,3.1664
0.2,1,0.8,1,0.4,1,0.0862,31.2368,3.7834,2.8092,1.3698,2.7432
0.2,1,0.8,1,0.6,0.2,0.6178,14.662,3.2518,18.5948,0.049,4.064
0.2,1,0.8,1,0.6,0.4,0.2382,20.2828,3.6314,12.7216,0.1762,3.9368
0.2,1,0.8,1,0.6,0.6,0.1448,25.2294,3.7248,8.0552,0.5498,3.5632
0.2,1,0.8,1,0.6,0.8,0.1096,28.923,3.76,4.748,0.9714,3.1416
0.2,1,0.8,1,0.6,1,0.0836,31.2328,3.786,2.7938,1.353,2.76
0.2,1,0.8,1,0.8,0.2,0.612,14.6416,3.2576,18.599,0.0386,4.0744
0.2,1,0.8,1,0.8,0.4,0.2196,20.3052,3.65,12.6926,0.1882,3.9248
0.2,1,0.8,1,0.8,0.6,0.136,25.2082,3.7336,8.0672,0.5494,3.5636
0.2,1,0.8,1,0.8,0.8,0.107,28.7778,3.7626,4.866,0.9468,3.1662
0.2,1,0.8,1,0.8,1,0.0812,31.1502,3.7884,2.873,1.352,2.761
0.2,1,0.8,1,1,0.2,0.6256,14.6294,3.244,18.628,0.0418,4.0712
0.2,1,0.8,1,1,0.4,0.2426,20.2512,3.627,12.7684,0.187,3.926
0.2,1,0.8,1,1,0.6,0.1428,25.2492,3.7268,8.037,0.5534,3.5596
0.2,1,0.8,1,1,0.8,0.1146,28.7252,3.755,4.9306,0.9512,3.1618
0.2,1,0.8,1,1,1,0.0786,31.2084,3.791,2.8068,1.3466,2.7664
0.2,1,1,0.2,0.2,0.2,1.2996,10.1036,2.57,23.81,0.024,4.089
0.2,1,1,0.2,0.2,0.4,0.8244,15.0882,3.0452,18.4326,0.1064,4.0066
0.2,1,1,0.2,0.2,0.6,0.43,19.7318,3.4396,13.5936,0.3054,3.8076
0.2,1,1,0.2,0.2,0.8,0.2154,23.8724,3.6542,9.5788,0.6458,3.4672
0.2,1,1,0.2,0.2,1,0.1366,27.09,3.733,6.6084,0.9718,3.1412
0.2,1,1,0.2,0.4,0.2,1.3142,10.0364,2.5554,23.8984,0.0306,4.0824
0.2,1,1,0.2,0.4,0.4,0.827,14.9604,3.0426,18.5838,0.1272,3.9858
0.2,1,1,0.2,0.4,0.6,0.4374,19.642,3.4322,13.7092,0.3238,3.7892
0.2,1,1,0.2,0.4,0.8,0.1896,23.8792,3.68,9.5598,0.6594,3.4536
0.2,1,1,0.2,0.4,1,0.1414,27.0366,3.7282,6.6752,0.9804,3.1326
0.2,1,1,0.2,0.6,0.2,1.3218,9.9588,2.5478,23.984,0.031,4.082
0.2,1,1,0.2,0.6,0.4,0.8128,14.8168,3.0568,18.7148,0.1288,3.9842
0.2,1,1,0.2,0.6,0.6,0.4104,19.5986,3.4592,13.7364,0.3346,3.7784
0.2,1,1,0.2,0.6,0.8,0.2086,23.7864,3.661,9.654,0.6418,3.4712
0.2,1,1,0.2,0.6,1,0.1452,27.0202,3.7244,6.7098,0.9948,3.1182
0.2,1,1,0.2,0.8,0.2,1.2984,9.921,2.5712,24.0036,0.0362,4.0768
0.2,1,1,0.2,0.8,0.4,0.812,14.8568,3.0576,18.672,0.1268,3.9862
0.2,1,1,0.2,0.8,0.6,0.412,19.5322,3.4576,13.7872,0.3174,3.7956
0.2,1,1,0.2,0.8,0.8,0.2012,23.5536,3.6684,9.9052,0.6676,3.4454
0.2,1,1,0.2,0.8,1,0.1392,27.0292,3.7304,6.7084,1.0084,3.1046
0.2,1,1,0.2,1,0.2,1.3172,9.7896,2.5524,24.1622,0.0446,4.0684
0.2,1,1,0.2,1,0.4,0.8024,15.0106,3.0672,18.5278,0.146,3.967
0.2,1,1,0.2,1,0.6,0.4206,19.5596,3.449,13.8104,0.3594,3.7536
0.2,1,1,0.2,1,0.8,0.2062,23.6268,3.6634,9.8536,0.6842,3.4288
0.2,1,1,0.2,1,1,0.1372,26.687,3.7324,7.0186,0.9784,3.1346
0.2,1,1,0.4,0.2,0.2,1.302,10.143,2.5676,23.7744,0.0254,4.0876
0.2,1,1,0.4,0.2,0.4,0.8136,15.1356,3.056,18.3796,0.1116,4.0014
0.2,1,1,0.4,0.2,0.6,0.422,19.9796,3.4476,13.3318,0.2994,3.8136
0.2,1,1,0.4,0.2,0.8,0.2026,24.1574,3.667,9.2536,0.6184,3.4946
0.2,1,1,0.4,0.2,1,0.1392,27.4926,3.7304,6.197,0.9604,3.1526
0.2,1,1,0.4,0.4,0.2,1.3198,10.081,2.5498,23.857,0.0282,4.0848
0.2,1,1,0.4,0.4,0.4,0.804,15.203,3.0656,18.298,0.107,4.006
0.2,1,1,0.4,0.4,0.6,0.4226,20.0136,3.447,13.3164,0.3174,3.7956
0.2,1,1,0.4,0.4,0.8,0.2,24.089,3.6696,9.3268,0.6258,3.4872
0.2,1,1,0.4,0.4,1,0.147,27.4432,3.7226,6.2718,0.978,3.135
0.2,1,1,0.4,0.6,0.2,1.3152,10.123,2.5544,23.8106,0.0284,4.0846
0.2,1,1,0.4,0.6,0.4,0.803,15.0424,3.0666,18.4612,0.1106,4.0024
0.2,1,1,0.4,0.6,0.6,0.417,19.814,3.4526,13.492,0.299,3.814
0.2,1,1,0.4,0.6,0.8,0.193,23.9564,3.6766,9.4556,0.629,3.484
0.2,1,1,0.4,0.6,1,0.131,27.3834,3.7386,6.2766,0.939,3.174
0.2,1,1,0.4,0.8,0.2,1.3004,10.1318,2.5692,23.7874,0.0288,4.0842
0.2,1,1,0.4,0.8,0.4,0.8064,14.9542,3.0632,18.5612,0.119,3.994
0.2,1,1,0.4,0.8,0.6,0.4232,19.8078,3.4464,13.5182,0.3128,3.8002
0.2,1,1,0.4,0.8,0.8,0.1846,24.1218,3.685,9.3074,0.6546,3.4584
0.2,1,1,0.4,0.8,1,0.1304,27.236,3.7392,6.4566,0.9722,3.1408
0.2,1,1,0.4,1,0.2,1.3184,9.9354,2.5512,24.0058,0.0328,4.0802
0.2,1,1,0.4,1,0.4,0.809,15.1686,3.0606,18.3448,0.1144,3.9986
0.2,1,1,0.4,1,0.6,0.4094,19.85,3.4602,13.4614,0.312,3.801
0.2,1,1,0.4,1,0.8,0.1948,23.877,3.6748,9.5618,0.654,3.459
0.2,1,1,0.4,1,1,0.135,27.2508,3.7346,6.4718,0.9976,3.1154
0.2,1,1,0.6,0.2,0.2,1.2704,10.0726,2.5992,23.8072,0.0194,4.0936
0.2,1,1,0.6,0.2,0.4,0.8112,15.183,3.0584,18.3132,0.095,4.018
0.2,1,1,0.6,0.2,0.6,0.4152,20.1068,3.4544,13.2128,0.3144,3.7986
0.2,1,1,0.6,0.2,0.8,0.1868,24.2546,3.6828,9.1556,0.6334,3.4796
0.2,1,1,0.6,0.2,1,0.137,27.575,3.7326,6.1134,0.9614,3.1516
0.2,1,1,0.6,0.4,0.2,1.3016,10.15,2.568,23.7614,0.0198,4.0932
0.2,1,1,0.6,0.4,0.4,0.778,15.1424,3.0916,18.3228,0.0972,4.0158
0.2,1,1,0.6,0.4,0.6,0.3962,20.1636,3.4734,13.1318,0.3092,3.8038
0.2,1,1,0.6,0.4,0.8,0.1902,24.2652,3.6794,9.1706,0.6556,3.4574
0.2,1,1,0.6,0.4,1,0.1392,27.4876,3.7304,6.2002,0.9586,3.1544
0.2,1,1,0.6,0.6,0.2,1.3158,9.9026,2.5538,24.0278,0.0246,4.0884
0.2,1,1,0.6,0.6,0.4,0.814,15.4242,3.0556,18.089,0.1092,4.0038
0.2,1,1,0.6,0.6,0.6,0.3984,19.9992,3.4712,13.2772,0.288,3.825
0.2,1,1,0.6,0.6,0.8,0.193,24.2148,3.6766,9.2058,0.6376,3.4754
0.2,1,1,0.6,0.6,1,0.1388,27.4688,3.7308,6.2316,0.9716,3.1414
0.2,1,1,0.6,0.8,0.2,1.3006,10.0292,2.569,23.8792,0.0178,4.0952
0.2,1,1,0.6,0.8,0.4,0.8324,15.1514,3.0372,18.3726,0.1016,4.0114
0.2,1,1,0.6,0.8,0.6,0.3878,19.8874,3.4818,13.4002,0.3098,3.8032
0.2,1,1,0.6,0.8,0.8,0.195,24.0982,3.6746,9.2924,0.6056,3.5074
0.2,1,1,0.6,0.8,1,0.1346,27.411,3.735,6.2688,0.9552,3.1578
0.2,1,1,0.6,1,0.2,1.2952,10.0204,2.5744,23.8964,0.0316,4.0814
0.2,1,1,0.6,1,0.4,0.8072,15.0758,3.0624,18.4264,0.105,4.008
0.2,1,1,0.6,1,0.6,0.4132,19.8478,3.4564,13.4396,0.2842,3.8288
0.2,1,1,0.6,1,0.8,0.2048,24.059,3.6648,9.3878,0.652,3.461
0.2,1,1,0.6,1,1,0.1282,27.5334,3.7414,6.1738,0.989,3.124
0.2,1,1,0.8,0.2,0.2,1.2836,10.043,2.586,23.85,0.0194,4.0936
0.2,1,1,0.8,0.2,0.4,0.8132,15.263,3.0564,18.239,0.0988,4.0142
0.2,1,1,0.8,0.2,0.6,0.415,20.1102,3.4546,13.18,0.2852,3.8278
0.2,1,1,0.8,0.2,0.8,0.1896,24.3742,3.68,9.0328,0.6274,3.4856
0.2,1,1,0.8,0.2,1,0.1282,27.643,3.7414,6.0122,0.937,3.176
0.2,1,1,0.8,0.4,0.2,1.298,10.0794,2.5716,23.8252,0.0166,4.0964
0.2,1,1,0.8,0.4,0.4,0.8254,15.2574,3.0442,18.2542,0.0962,4.0168
0.2,1,1,0.8,0.4,0.6,0.383,20.1448,3.4866,13.1128,0.2846,3.8284
0.2,1,1,0.8,0.4,0.8,0.1948,24.2732,3.6748,9.1376,0.626,3.487
0.2,1,1,0.8,0.4,1,0.1218,27.5662,3.7478,6.095,0.9494,3.1636
0.2,1,1,0.8,0.6,0.2,1.2962,10.0598,2.5734,23.8404,0.014,4.099
0.2,1,1,0.8,0.6,0.4,0.8034,15.262,3.0662,18.2364,0.105,4.008
0.2,1,1,0.8,0.6,0.6,0.4068,20.158,3.4628,13.1374,0.2986,3.8144
0.2,1,1,0.8,0.6,0.8,0.2034,24.3254,3.6662,9.0904,0.6224,3.4906
0.2,1,1,0.8,0.6,1,0.1344,27.5844,3.7352,6.0614,0.9214,3.1916
0.2,1,1,0.8,0.8,0.2,1.3096,10.0852,2.56,23.8352,0.0208,4.0922
0.2,1,1,0.8,0.8,0.4,0.8354,15.1262,3.0342,18.4,0.1008,4.0122
0.2,1,1,0.8,0.8,0.6,0.408,20.0834,3.4616,13.215,0.3004,3.8126
0.2,1,1,0.8,0.8,0.8,0.2012,24.2684,3.6684,9.1492,0.6264,3.4866
0.2,1,1,0.8,0.8,1,0.1332,27.5986,3.7364,6.0624,0.9378,3.1752
0.2,1,1,0.8,1,0.2,1.289,10.0532,2.5806,23.8478,0.022,4.091
0.2,1,1,0.8,1,0.4,0.8236,14.9904,3.046,18.5176,0.0944,4.0186
0.2,1,1,0.8,1,0.6,0.4044,20.1524,3.4652,13.1358,0.2938,3.8192
0.2,1,1,0.8,1,0.8,0.2052,24.1266,3.6644,9.281,0.6124,3.5006
0.2,1,1,0.8,1,1,0.1234,27.571,3.7462,6.0708,0.9284,3.1846
0.2,1,1,1,0.2,0.2,1.2846,10.0716,2.585,23.8194,0.0164,4.0966
0.2,1,1,1,0.2,0.4,0.7988,15.3048,3.0708,18.1802,0.0962,4.0168
0.2,1,1,1,0.2,0.6,0.4002,20.2254,3.4694,13.0524,0.2876,3.8254
0.2,1,1,1,0.2,0.8,0.1944,24.2266,3.6752,9.1792,0.6214,3.4916
0.2,1,1,1,0.2,1,0.1196,27.863,3.75,5.779,0.9324,3.1806
0.2,1,1,1,0.4,0.2,1.2882,10.172,2.5814,23.7312,0.025,4.088
0.2,1,1,1,0.4,0.4,0.7786,15.1554,3.091,18.3272,0.114,3.999
0.2,1,1,1,0.4,0.6,0.4078,19.9918,3.4618,13.3008,0.2948,3.8182
0.2,1,1,1,0.4,0.8,0.193,24.4584,3.6766,8.969,0.6444,3.4686
0.2,1,1,1,0.4,1,0.1248,27.5824,3.7448,6.0982,0.9658,3.1472
0.2,1,1,1,0.6,0.2,1.2846,10.1356,2.585,23.7644,0.0254,4.0876
0.2,1,1,1,0.6,0.4,0.7954,15.1948,3.0742,18.2864,0.0958,4.0172
0.2,1,1,1,0.6,0.6,0.4068,20.138,3.4628,13.1368,0.278,3.835
0.2,1,1,1,0.6,0.8,0.2038,24.1568,3.6658,9.234,0.597,3.516
0.2,1,1,1,0.6,1,0.127,27.7008,3.7426,5.9824,0.9662,3.1468
0.2,1,1,1,0.8,0.2,1.294,10.076,2.5756,23.8282,0.0202,4.0928
0.2,1,1,1,0.8,0.4,0.8072,15.0886,3.0624,18.4132,0.1046,4.0084
0.2,1,1,1,0.8,0.6,0.4074,20.156,3.4622,13.1276,0.2862,3.8268
